Region, Date_x, Frequency_x, Estimated Unemployment Rate (%)_x, Estimated Employed_x, Estimated Labour Participation Rate (%)_x,Area, Date_y, Frequency_y, Estimated Unemployment Rate (%)_y, Estimated Employed_y, Estimated Labour Participation Rate (%)_y,Region.1,longitude,latitude
Uttar Pradesh, 29-02-2020, Monthly,8.12,44257432.0,39.13,Rural, 30-06-2020, M,9.47,55380649,37.29,North,26.8467,80.9462
Uttar Pradesh, 29-02-2020, Monthly,8.12,44257432.0,39.13,Rural, 31-07-2020, M,5.56,56201654,36.19,North,26.8467,80.9462
Uttar Pradesh, 29-02-2020, Monthly,8.12,44257432.0,39.13,Rural, 31-08-2020, M,5.79,55831744,35.96,North,26.8467,80.9462
Uttar Pradesh, 29-02-2020, Monthly,8.12,44257432.0,39.13,Rural, 30-09-2020, M,4.18,56106836,35.45,North,26.8467,80.9462
Uttar Pradesh, 29-02-2020, Monthly,8.12,44257432.0,39.13,Rural, 31-10-2020, M,3.75,56539521,35.49,North,26.8467,80.9462
Uttar Pradesh, 31-03-2020, Monthly,9.37,43086706.0,38.53,Rural, 31-01-2020, M,7.58,59433759,39.63,North,26.8467,80.9462
Uttar Pradesh, 31-03-2020, Monthly,9.37,43086706.0,38.53,Rural, 29-02-2020, M,8.98,58060531,39.23,North,26.8467,80.9462
Uttar Pradesh, 31-03-2020, Monthly,9.37,43086706.0,38.53,Rural, 31-03-2020, M,10.11,56976338,38.89,North,26.8467,80.9462
Uttar Pradesh, 31-03-2020, Monthly,9.37,43086706.0,38.53,Rural, 30-04-2020, M,21.54,50915056,39.73,North,26.8467,80.9462
Uttar Pradesh, 31-03-2020, Monthly,9.37,43086706.0,38.53,Rural, 31-05-2020, M,20.41,49801902,38.22,North,26.8467,80.9462
Uttar Pradesh, 31-03-2020, Monthly,9.37,43086706.0,38.53,Rural, 30-06-2020, M,9.47,55380649,37.29,North,26.8467,80.9462
Uttar Pradesh, 31-03-2020, Monthly,9.37,43086706.0,38.53,Rural, 31-07-2020, M,5.56,56201654,36.19,North,26.8467,80.9462
Uttar Pradesh, 31-03-2020, Monthly,9.37,43086706.0,38.53,Rural, 31-08-2020, M,5.79,55831744,35.96,North,26.8467,80.9462
Uttar Pradesh, 31-03-2020, Monthly,9.37,43086706.0,38.53,Rural, 30-09-2020, M,4.18,56106836,35.45,North,26.8467,80.9462
Uttar Pradesh, 31-03-2020, Monthly,9.37,43086706.0,38.53,Rural, 31-10-2020, M,3.75,56539521,35.49,North,26.8467,80.9462
Uttar Pradesh, 30-04-2020, Monthly,19.92,39970677.0,40.37,Rural, 31-01-2020, M,7.58,59433759,39.63,North,26.8467,80.9462
Uttar Pradesh, 30-04-2020, Monthly,19.92,39970677.0,40.37,Rural, 29-02-2020, M,8.98,58060531,39.23,North,26.8467,80.9462
Uttar Pradesh, 30-04-2020, Monthly,19.92,39970677.0,40.37,Rural, 31-03-2020, M,10.11,56976338,38.89,North,26.8467,80.9462
Uttar Pradesh, 30-04-2020, Monthly,19.92,39970677.0,40.37,Rural, 30-04-2020, M,21.54,50915056,39.73,North,26.8467,80.9462
Uttar Pradesh, 30-04-2020, Monthly,19.92,39970677.0,40.37,Rural, 31-05-2020, M,20.41,49801902,38.22,North,26.8467,80.9462
Uttar Pradesh, 30-04-2020, Monthly,19.92,39970677.0,40.37,Rural, 30-06-2020, M,9.47,55380649,37.29,North,26.8467,80.9462
Uttar Pradesh, 30-04-2020, Monthly,19.92,39970677.0,40.37,Rural, 31-07-2020, M,5.56,56201654,36.19,North,26.8467,80.9462
Uttar Pradesh, 30-04-2020, Monthly,19.92,39970677.0,40.37,Rural, 31-08-2020, M,5.79,55831744,35.96,North,26.8467,80.9462
Uttar Pradesh, 30-04-2020, Monthly,19.92,39970677.0,40.37,Rural, 30-09-2020, M,4.18,56106836,35.45,North,26.8467,80.9462
Uttar Pradesh, 30-04-2020, Monthly,19.92,39970677.0,40.37,Rural, 31-10-2020, M,3.75,56539521,35.49,North,26.8467,80.9462
Uttar Pradesh, 31-05-2020, Monthly,16.89,38640999.0,37.52,Rural, 31-01-2020, M,7.58,59433759,39.63,North,26.8467,80.9462
Uttar Pradesh, 31-05-2020, Monthly,16.89,38640999.0,37.52,Rural, 29-02-2020, M,8.98,58060531,39.23,North,26.8467,80.9462
Uttar Pradesh, 31-05-2020, Monthly,16.89,38640999.0,37.52,Rural, 31-03-2020, M,10.11,56976338,38.89,North,26.8467,80.9462
Uttar Pradesh, 31-05-2020, Monthly,16.89,38640999.0,37.52,Rural, 30-04-2020, M,21.54,50915056,39.73,North,26.8467,80.9462
Uttar Pradesh, 31-05-2020, Monthly,16.89,38640999.0,37.52,Rural, 31-05-2020, M,20.41,49801902,38.22,North,26.8467,80.9462
Uttar Pradesh, 31-05-2020, Monthly,16.89,38640999.0,37.52,Rural, 30-06-2020, M,9.47,55380649,37.29,North,26.8467,80.9462
Uttar Pradesh, 31-05-2020, Monthly,16.89,38640999.0,37.52,Rural, 31-07-2020, M,5.56,56201654,36.19,North,26.8467,80.9462
Uttar Pradesh, 31-05-2020, Monthly,16.89,38640999.0,37.52,Rural, 31-08-2020, M,5.79,55831744,35.96,North,26.8467,80.9462
Uttar Pradesh, 31-05-2020, Monthly,16.89,38640999.0,37.52,Rural, 30-09-2020, M,4.18,56106836,35.45,North,26.8467,80.9462
Uttar Pradesh, 31-05-2020, Monthly,16.89,38640999.0,37.52,Rural, 31-10-2020, M,3.75,56539521,35.49,North,26.8467,80.9462
Uttar Pradesh, 30-06-2020, Monthly,8.51,41908909.0,36.89,Rural, 31-01-2020, M,7.58,59433759,39.63,North,26.8467,80.9462
Uttar Pradesh, 30-06-2020, Monthly,8.51,41908909.0,36.89,Rural, 29-02-2020, M,8.98,58060531,39.23,North,26.8467,80.9462
Uttar Pradesh, 30-06-2020, Monthly,8.51,41908909.0,36.89,Rural, 31-03-2020, M,10.11,56976338,38.89,North,26.8467,80.9462
Uttar Pradesh, 30-06-2020, Monthly,8.51,41908909.0,36.89,Rural, 30-04-2020, M,21.54,50915056,39.73,North,26.8467,80.9462
Uttar Pradesh, 30-06-2020, Monthly,8.51,41908909.0,36.89,Rural, 31-05-2020, M,20.41,49801902,38.22,North,26.8467,80.9462
Uttar Pradesh, 30-06-2020, Monthly,8.51,41908909.0,36.89,Rural, 30-06-2020, M,9.47,55380649,37.29,North,26.8467,80.9462
Uttar Pradesh, 30-06-2020, Monthly,8.51,41908909.0,36.89,Rural, 31-07-2020, M,5.56,56201654,36.19,North,26.8467,80.9462
Uttar Pradesh, 30-06-2020, Monthly,8.51,41908909.0,36.89,Rural, 31-08-2020, M,5.79,55831744,35.96,North,26.8467,80.9462
Uttar Pradesh, 30-06-2020, Monthly,8.51,41908909.0,36.89,Rural, 30-09-2020, M,4.18,56106836,35.45,North,26.8467,80.9462
Uttar Pradesh, 30-06-2020, Monthly,8.51,41908909.0,36.89,Rural, 31-10-2020, M,3.75,56539521,35.49,North,26.8467,80.9462
Uttarakhand, 31-05-2019, Monthly,1.63,2108044.0,37.47,Rural, 31-01-2020, M,5.49,2711639,32.99,North,30.0668,79.0193
Uttarakhand, 31-05-2019, Monthly,1.63,2108044.0,37.47,Rural, 29-02-2020, M,4.99,3020931,36.48,North,30.0668,79.0193
Uttarakhand, 31-05-2019, Monthly,1.63,2108044.0,37.47,Rural, 31-03-2020, M,19.85,2539302,36.27,North,30.0668,79.0193
Uttarakhand, 31-05-2019, Monthly,1.63,2108044.0,37.47,Rural, 30-04-2020, M,6.48,2720115,33.23,North,30.0668,79.0193
Uttarakhand, 31-05-2019, Monthly,1.63,2108044.0,37.47,Rural, 31-05-2020, M,8.01,2694072,33.38,North,30.0668,79.0193
Uttarakhand, 31-05-2019, Monthly,1.63,2108044.0,37.47,Rural, 30-06-2020, M,8.61,2656071,33.06,North,30.0668,79.0193
Uttarakhand, 31-05-2019, Monthly,1.63,2108044.0,37.47,Rural, 31-07-2020, M,12.38,2938552,38.07,North,30.0668,79.0193
Uttarakhand, 31-05-2019, Monthly,1.63,2108044.0,37.47,Rural, 31-08-2020, M,14.26,2717528,35.9,North,30.0668,79.0193
Uttarakhand, 31-05-2019, Monthly,1.63,2108044.0,37.47,Rural, 30-09-2020, M,22.26,2695230,39.18,North,30.0668,79.0193
Uttarakhand, 31-05-2019, Monthly,1.63,2108044.0,37.47,Rural, 31-10-2020, M,9.23,2739309,34.03,North,30.0668,79.0193
Uttarakhand, 30-06-2019, Monthly,4.65,2021553.0,37.01,Rural, 31-01-2020, M,5.49,2711639,32.99,North,30.0668,79.0193
Uttarakhand, 30-06-2019, Monthly,4.65,2021553.0,37.01,Rural, 29-02-2020, M,4.99,3020931,36.48,North,30.0668,79.0193
Uttarakhand, 30-06-2019, Monthly,4.65,2021553.0,37.01,Rural, 31-03-2020, M,19.85,2539302,36.27,North,30.0668,79.0193
Uttarakhand, 30-06-2019, Monthly,4.65,2021553.0,37.01,Rural, 30-04-2020, M,6.48,2720115,33.23,North,30.0668,79.0193
Uttarakhand, 30-06-2019, Monthly,4.65,2021553.0,37.01,Rural, 31-05-2020, M,8.01,2694072,33.38,North,30.0668,79.0193
Uttarakhand, 30-06-2019, Monthly,4.65,2021553.0,37.01,Rural, 30-06-2020, M,8.61,2656071,33.06,North,30.0668,79.0193
Uttarakhand, 30-06-2019, Monthly,4.65,2021553.0,37.01,Rural, 31-07-2020, M,12.38,2938552,38.07,North,30.0668,79.0193
Uttarakhand, 30-06-2019, Monthly,4.65,2021553.0,37.01,Rural, 31-08-2020, M,14.26,2717528,35.9,North,30.0668,79.0193
Uttarakhand, 30-06-2019, Monthly,4.65,2021553.0,37.01,Rural, 30-09-2020, M,22.26,2695230,39.18,North,30.0668,79.0193
Uttarakhand, 30-06-2019, Monthly,4.65,2021553.0,37.01,Rural, 31-10-2020, M,9.23,2739309,34.03,North,30.0668,79.0193
Uttarakhand, 31-07-2019, Monthly,5.74,2000524.0,36.97,Rural, 31-01-2020, M,5.49,2711639,32.99,North,30.0668,79.0193
Uttarakhand, 31-07-2019, Monthly,5.74,2000524.0,36.97,Rural, 29-02-2020, M,4.99,3020931,36.48,North,30.0668,79.0193
Uttarakhand, 31-07-2019, Monthly,5.74,2000524.0,36.97,Rural, 31-03-2020, M,19.85,2539302,36.27,North,30.0668,79.0193
Uttarakhand, 31-07-2019, Monthly,5.74,2000524.0,36.97,Rural, 30-04-2020, M,6.48,2720115,33.23,North,30.0668,79.0193
Uttarakhand, 31-07-2019, Monthly,5.74,2000524.0,36.97,Rural, 31-05-2020, M,8.01,2694072,33.38,North,30.0668,79.0193
Uttarakhand, 31-07-2019, Monthly,5.74,2000524.0,36.97,Rural, 30-06-2020, M,8.61,2656071,33.06,North,30.0668,79.0193
Uttarakhand, 31-07-2019, Monthly,5.74,2000524.0,36.97,Rural, 31-07-2020, M,12.38,2938552,38.07,North,30.0668,79.0193
Uttarakhand, 31-07-2019, Monthly,5.74,2000524.0,36.97,Rural, 31-08-2020, M,14.26,2717528,35.9,North,30.0668,79.0193
Uttarakhand, 31-07-2019, Monthly,5.74,2000524.0,36.97,Rural, 30-09-2020, M,22.26,2695230,39.18,North,30.0668,79.0193
Uttarakhand, 31-07-2019, Monthly,5.74,2000524.0,36.97,Rural, 31-10-2020, M,9.23,2739309,34.03,North,30.0668,79.0193
Uttarakhand, 31-08-2019, Monthly,6.11,1911380.0,35.39,Rural, 31-01-2020, M,5.49,2711639,32.99,North,30.0668,79.0193
Uttarakhand, 31-08-2019, Monthly,6.11,1911380.0,35.39,Rural, 29-02-2020, M,4.99,3020931,36.48,North,30.0668,79.0193
Uttarakhand, 31-08-2019, Monthly,6.11,1911380.0,35.39,Rural, 31-03-2020, M,19.85,2539302,36.27,North,30.0668,79.0193
Uttarakhand, 31-08-2019, Monthly,6.11,1911380.0,35.39,Rural, 30-04-2020, M,6.48,2720115,33.23,North,30.0668,79.0193
Uttarakhand, 31-08-2019, Monthly,6.11,1911380.0,35.39,Rural, 31-05-2020, M,8.01,2694072,33.38,North,30.0668,79.0193
Uttarakhand, 31-08-2019, Monthly,6.11,1911380.0,35.39,Rural, 30-06-2020, M,8.61,2656071,33.06,North,30.0668,79.0193
Uttarakhand, 31-08-2019, Monthly,6.11,1911380.0,35.39,Rural, 31-07-2020, M,12.38,2938552,38.07,North,30.0668,79.0193
Uttarakhand, 31-08-2019, Monthly,6.11,1911380.0,35.39,Rural, 31-08-2020, M,14.26,2717528,35.9,North,30.0668,79.0193
Uttarakhand, 31-08-2019, Monthly,6.11,1911380.0,35.39,Rural, 30-09-2020, M,22.26,2695230,39.18,North,30.0668,79.0193
Uttarakhand, 31-08-2019, Monthly,6.11,1911380.0,35.39,Rural, 31-10-2020, M,9.23,2739309,34.03,North,30.0668,79.0193
Uttarakhand, 30-09-2019, Monthly,3.47,2157845.0,38.79,Rural, 31-01-2020, M,5.49,2711639,32.99,North,30.0668,79.0193
Uttarakhand, 30-09-2019, Monthly,3.47,2157845.0,38.79,Rural, 29-02-2020, M,4.99,3020931,36.48,North,30.0668,79.0193
Uttarakhand, 30-09-2019, Monthly,3.47,2157845.0,38.79,Rural, 31-03-2020, M,19.85,2539302,36.27,North,30.0668,79.0193
Uttarakhand, 30-09-2019, Monthly,3.47,2157845.0,38.79,Rural, 30-04-2020, M,6.48,2720115,33.23,North,30.0668,79.0193
Uttarakhand, 30-09-2019, Monthly,3.47,2157845.0,38.79,Rural, 31-05-2020, M,8.01,2694072,33.38,North,30.0668,79.0193
Uttarakhand, 30-09-2019, Monthly,3.47,2157845.0,38.79,Rural, 30-06-2020, M,8.61,2656071,33.06,North,30.0668,79.0193
Uttarakhand, 30-09-2019, Monthly,3.47,2157845.0,38.79,Rural, 31-07-2020, M,12.38,2938552,38.07,North,30.0668,79.0193
Uttarakhand, 30-09-2019, Monthly,3.47,2157845.0,38.79,Rural, 31-08-2020, M,14.26,2717528,35.9,North,30.0668,79.0193
Uttarakhand, 30-09-2019, Monthly,3.47,2157845.0,38.79,Rural, 30-09-2020, M,22.26,2695230,39.18,North,30.0668,79.0193
Uttarakhand, 30-09-2019, Monthly,3.47,2157845.0,38.79,Rural, 31-10-2020, M,9.23,2739309,34.03,North,30.0668,79.0193
Uttarakhand, 31-10-2019, Monthly,4.83,2027662.0,36.9,Rural, 31-01-2020, M,5.49,2711639,32.99,North,30.0668,79.0193
Uttarakhand, 31-10-2019, Monthly,4.83,2027662.0,36.9,Rural, 29-02-2020, M,4.99,3020931,36.48,North,30.0668,79.0193
Uttarakhand, 31-10-2019, Monthly,4.83,2027662.0,36.9,Rural, 31-03-2020, M,19.85,2539302,36.27,North,30.0668,79.0193
Uttarakhand, 31-10-2019, Monthly,4.83,2027662.0,36.9,Rural, 30-04-2020, M,6.48,2720115,33.23,North,30.0668,79.0193
Uttarakhand, 31-10-2019, Monthly,4.83,2027662.0,36.9,Rural, 31-05-2020, M,8.01,2694072,33.38,North,30.0668,79.0193
Uttarakhand, 31-10-2019, Monthly,4.83,2027662.0,36.9,Rural, 30-06-2020, M,8.61,2656071,33.06,North,30.0668,79.0193
Uttarakhand, 31-10-2019, Monthly,4.83,2027662.0,36.9,Rural, 31-07-2020, M,12.38,2938552,38.07,North,30.0668,79.0193
Uttarakhand, 31-10-2019, Monthly,4.83,2027662.0,36.9,Rural, 31-08-2020, M,14.26,2717528,35.9,North,30.0668,79.0193
Uttarakhand, 31-10-2019, Monthly,4.83,2027662.0,36.9,Rural, 30-09-2020, M,22.26,2695230,39.18,North,30.0668,79.0193
Uttarakhand, 31-10-2019, Monthly,4.83,2027662.0,36.9,Rural, 31-10-2020, M,9.23,2739309,34.03,North,30.0668,79.0193
Uttarakhand, 30-11-2019, Monthly,5.56,2007113.0,36.73,Rural, 31-01-2020, M,5.49,2711639,32.99,North,30.0668,79.0193
Uttarakhand, 30-11-2019, Monthly,5.56,2007113.0,36.73,Rural, 29-02-2020, M,4.99,3020931,36.48,North,30.0668,79.0193
Uttarakhand, 30-11-2019, Monthly,5.56,2007113.0,36.73,Rural, 31-03-2020, M,19.85,2539302,36.27,North,30.0668,79.0193
Uttarakhand, 30-11-2019, Monthly,5.56,2007113.0,36.73,Rural, 30-04-2020, M,6.48,2720115,33.23,North,30.0668,79.0193
Uttarakhand, 30-11-2019, Monthly,5.56,2007113.0,36.73,Rural, 31-05-2020, M,8.01,2694072,33.38,North,30.0668,79.0193
Uttarakhand, 30-11-2019, Monthly,5.56,2007113.0,36.73,Rural, 30-06-2020, M,8.61,2656071,33.06,North,30.0668,79.0193
Uttarakhand, 30-11-2019, Monthly,5.56,2007113.0,36.73,Rural, 31-07-2020, M,12.38,2938552,38.07,North,30.0668,79.0193
Uttarakhand, 30-11-2019, Monthly,5.56,2007113.0,36.73,Rural, 31-08-2020, M,14.26,2717528,35.9,North,30.0668,79.0193
Uttarakhand, 30-11-2019, Monthly,5.56,2007113.0,36.73,Rural, 30-09-2020, M,22.26,2695230,39.18,North,30.0668,79.0193
Uttarakhand, 30-11-2019, Monthly,5.56,2007113.0,36.73,Rural, 31-10-2020, M,9.23,2739309,34.03,North,30.0668,79.0193
Uttarakhand, 31-12-2019, Monthly,4.52,1947566.0,35.19,Rural, 31-01-2020, M,5.49,2711639,32.99,North,30.0668,79.0193
Uttarakhand, 31-12-2019, Monthly,4.52,1947566.0,35.19,Rural, 29-02-2020, M,4.99,3020931,36.48,North,30.0668,79.0193
Uttarakhand, 31-12-2019, Monthly,4.52,1947566.0,35.19,Rural, 31-03-2020, M,19.85,2539302,36.27,North,30.0668,79.0193
Uttarakhand, 31-12-2019, Monthly,4.52,1947566.0,35.19,Rural, 30-04-2020, M,6.48,2720115,33.23,North,30.0668,79.0193
Uttarakhand, 31-12-2019, Monthly,4.52,1947566.0,35.19,Rural, 31-05-2020, M,8.01,2694072,33.38,North,30.0668,79.0193
Uttarakhand, 31-12-2019, Monthly,4.52,1947566.0,35.19,Rural, 30-06-2020, M,8.61,2656071,33.06,North,30.0668,79.0193
Uttarakhand, 31-12-2019, Monthly,4.52,1947566.0,35.19,Rural, 31-07-2020, M,12.38,2938552,38.07,North,30.0668,79.0193
Uttarakhand, 31-12-2019, Monthly,4.52,1947566.0,35.19,Rural, 31-08-2020, M,14.26,2717528,35.9,North,30.0668,79.0193
Uttarakhand, 31-12-2019, Monthly,4.52,1947566.0,35.19,Rural, 30-09-2020, M,22.26,2695230,39.18,North,30.0668,79.0193
Uttarakhand, 31-12-2019, Monthly,4.52,1947566.0,35.19,Rural, 31-10-2020, M,9.23,2739309,34.03,North,30.0668,79.0193
Uttarakhand, 31-01-2020, Monthly,4.17,1986386.0,35.69,Rural, 31-01-2020, M,5.49,2711639,32.99,North,30.0668,79.0193
Uttarakhand, 31-01-2020, Monthly,4.17,1986386.0,35.69,Rural, 29-02-2020, M,4.99,3020931,36.48,North,30.0668,79.0193
Uttarakhand, 31-01-2020, Monthly,4.17,1986386.0,35.69,Rural, 31-03-2020, M,19.85,2539302,36.27,North,30.0668,79.0193
Uttarakhand, 31-01-2020, Monthly,4.17,1986386.0,35.69,Rural, 30-04-2020, M,6.48,2720115,33.23,North,30.0668,79.0193
Uttarakhand, 31-01-2020, Monthly,4.17,1986386.0,35.69,Rural, 31-05-2020, M,8.01,2694072,33.38,North,30.0668,79.0193
Uttarakhand, 31-01-2020, Monthly,4.17,1986386.0,35.69,Rural, 30-06-2020, M,8.61,2656071,33.06,North,30.0668,79.0193
Uttarakhand, 31-01-2020, Monthly,4.17,1986386.0,35.69,Rural, 31-07-2020, M,12.38,2938552,38.07,North,30.0668,79.0193
Uttarakhand, 31-01-2020, Monthly,4.17,1986386.0,35.69,Rural, 31-08-2020, M,14.26,2717528,35.9,North,30.0668,79.0193
Uttarakhand, 31-01-2020, Monthly,4.17,1986386.0,35.69,Rural, 30-09-2020, M,22.26,2695230,39.18,North,30.0668,79.0193
Uttarakhand, 31-01-2020, Monthly,4.17,1986386.0,35.69,Rural, 31-10-2020, M,9.23,2739309,34.03,North,30.0668,79.0193
Uttarakhand, 29-02-2020, Monthly,4.85,2057523.0,37.16,Rural, 31-01-2020, M,5.49,2711639,32.99,North,30.0668,79.0193
Uttarakhand, 29-02-2020, Monthly,4.85,2057523.0,37.16,Rural, 29-02-2020, M,4.99,3020931,36.48,North,30.0668,79.0193
Uttarakhand, 29-02-2020, Monthly,4.85,2057523.0,37.16,Rural, 31-03-2020, M,19.85,2539302,36.27,North,30.0668,79.0193
Uttarakhand, 29-02-2020, Monthly,4.85,2057523.0,37.16,Rural, 30-04-2020, M,6.48,2720115,33.23,North,30.0668,79.0193
Uttarakhand, 29-02-2020, Monthly,4.85,2057523.0,37.16,Rural, 31-05-2020, M,8.01,2694072,33.38,North,30.0668,79.0193
Uttarakhand, 29-02-2020, Monthly,4.85,2057523.0,37.16,Rural, 30-06-2020, M,8.61,2656071,33.06,North,30.0668,79.0193
Uttarakhand, 29-02-2020, Monthly,4.85,2057523.0,37.16,Rural, 31-07-2020, M,12.38,2938552,38.07,North,30.0668,79.0193
Uttarakhand, 29-02-2020, Monthly,4.85,2057523.0,37.16,Rural, 31-08-2020, M,14.26,2717528,35.9,North,30.0668,79.0193
Uttarakhand, 29-02-2020, Monthly,4.85,2057523.0,37.16,Rural, 30-09-2020, M,22.26,2695230,39.18,North,30.0668,79.0193
Uttarakhand, 29-02-2020, Monthly,4.85,2057523.0,37.16,Rural, 31-10-2020, M,9.23,2739309,34.03,North,30.0668,79.0193
Uttarakhand, 30-04-2020, Monthly,3.66,1972074.0,35.04,Rural, 31-01-2020, M,5.49,2711639,32.99,North,30.0668,79.0193
Uttarakhand, 30-04-2020, Monthly,3.66,1972074.0,35.04,Rural, 29-02-2020, M,4.99,3020931,36.48,North,30.0668,79.0193
Uttarakhand, 30-04-2020, Monthly,3.66,1972074.0,35.04,Rural, 31-03-2020, M,19.85,2539302,36.27,North,30.0668,79.0193
Uttarakhand, 30-04-2020, Monthly,3.66,1972074.0,35.04,Rural, 30-04-2020, M,6.48,2720115,33.23,North,30.0668,79.0193
Uttarakhand, 30-04-2020, Monthly,3.66,1972074.0,35.04,Rural, 31-05-2020, M,8.01,2694072,33.38,North,30.0668,79.0193
Uttarakhand, 30-04-2020, Monthly,3.66,1972074.0,35.04,Rural, 30-06-2020, M,8.61,2656071,33.06,North,30.0668,79.0193
Uttarakhand, 30-04-2020, Monthly,3.66,1972074.0,35.04,Rural, 31-07-2020, M,12.38,2938552,38.07,North,30.0668,79.0193
Uttarakhand, 30-04-2020, Monthly,3.66,1972074.0,35.04,Rural, 31-08-2020, M,14.26,2717528,35.9,North,30.0668,79.0193
Uttarakhand, 30-04-2020, Monthly,3.66,1972074.0,35.04,Rural, 30-09-2020, M,22.26,2695230,39.18,North,30.0668,79.0193
Uttarakhand, 30-04-2020, Monthly,3.66,1972074.0,35.04,Rural, 31-10-2020, M,9.23,2739309,34.03,North,30.0668,79.0193
Uttarakhand, 31-05-2020, Monthly,3.57,1915482.0,33.94,Rural, 31-01-2020, M,5.49,2711639,32.99,North,30.0668,79.0193
Uttarakhand, 31-05-2020, Monthly,3.57,1915482.0,33.94,Rural, 29-02-2020, M,4.99,3020931,36.48,North,30.0668,79.0193
Uttarakhand, 31-05-2020, Monthly,3.57,1915482.0,33.94,Rural, 31-03-2020, M,19.85,2539302,36.27,North,30.0668,79.0193
Uttarakhand, 31-05-2020, Monthly,3.57,1915482.0,33.94,Rural, 30-04-2020, M,6.48,2720115,33.23,North,30.0668,79.0193
Uttarakhand, 31-05-2020, Monthly,3.57,1915482.0,33.94,Rural, 31-05-2020, M,8.01,2694072,33.38,North,30.0668,79.0193
Uttarakhand, 31-05-2020, Monthly,3.57,1915482.0,33.94,Rural, 30-06-2020, M,8.61,2656071,33.06,North,30.0668,79.0193
Uttarakhand, 31-05-2020, Monthly,3.57,1915482.0,33.94,Rural, 31-07-2020, M,12.38,2938552,38.07,North,30.0668,79.0193
Uttarakhand, 31-05-2020, Monthly,3.57,1915482.0,33.94,Rural, 31-08-2020, M,14.26,2717528,35.9,North,30.0668,79.0193
Uttarakhand, 31-05-2020, Monthly,3.57,1915482.0,33.94,Rural, 30-09-2020, M,22.26,2695230,39.18,North,30.0668,79.0193
Uttarakhand, 31-05-2020, Monthly,3.57,1915482.0,33.94,Rural, 31-10-2020, M,9.23,2739309,34.03,North,30.0668,79.0193
Uttarakhand, 30-06-2020, Monthly,10.71,1675441.0,32.0,Rural, 31-01-2020, M,5.49,2711639,32.99,North,30.0668,79.0193
Uttarakhand, 30-06-2020, Monthly,10.71,1675441.0,32.0,Rural, 29-02-2020, M,4.99,3020931,36.48,North,30.0668,79.0193
Uttarakhand, 30-06-2020, Monthly,10.71,1675441.0,32.0,Rural, 31-03-2020, M,19.85,2539302,36.27,North,30.0668,79.0193
Uttarakhand, 30-06-2020, Monthly,10.71,1675441.0,32.0,Rural, 30-04-2020, M,6.48,2720115,33.23,North,30.0668,79.0193
Uttarakhand, 30-06-2020, Monthly,10.71,1675441.0,32.0,Rural, 31-05-2020, M,8.01,2694072,33.38,North,30.0668,79.0193
Uttarakhand, 30-06-2020, Monthly,10.71,1675441.0,32.0,Rural, 30-06-2020, M,8.61,2656071,33.06,North,30.0668,79.0193
Uttarakhand, 30-06-2020, Monthly,10.71,1675441.0,32.0,Rural, 31-07-2020, M,12.38,2938552,38.07,North,30.0668,79.0193
Uttarakhand, 30-06-2020, Monthly,10.71,1675441.0,32.0,Rural, 31-08-2020, M,14.26,2717528,35.9,North,30.0668,79.0193
Uttarakhand, 30-06-2020, Monthly,10.71,1675441.0,32.0,Rural, 30-09-2020, M,22.26,2695230,39.18,North,30.0668,79.0193
Uttarakhand, 30-06-2020, Monthly,10.71,1675441.0,32.0,Rural, 31-10-2020, M,9.23,2739309,34.03,North,30.0668,79.0193
West Bengal, 31-05-2019, Monthly,6.02,23452875.0,46.41,Rural, 31-01-2020, M,6.94,35820789,47.35,East,22.9868,87.855
West Bengal, 31-05-2019, Monthly,6.02,23452875.0,46.41,Rural, 29-02-2020, M,4.92,36964178,47.74,East,22.9868,87.855
West Bengal, 31-05-2019, Monthly,6.02,23452875.0,46.41,Rural, 31-03-2020, M,6.92,35903917,47.27,East,22.9868,87.855
West Bengal, 31-05-2019, Monthly,6.02,23452875.0,46.41,Rural, 30-04-2020, M,17.41,26938836,39.9,East,22.9868,87.855
West Bengal, 31-05-2019, Monthly,6.02,23452875.0,46.41,Rural, 31-05-2020, M,17.41,28356675,41.92,East,22.9868,87.855
West Bengal, 31-05-2019, Monthly,6.02,23452875.0,46.41,Rural, 30-06-2020, M,7.29,30726310,40.39,East,22.9868,87.855
West Bengal, 31-05-2019, Monthly,6.02,23452875.0,46.41,Rural, 31-07-2020, M,6.83,35372506,46.17,East,22.9868,87.855
West Bengal, 31-05-2019, Monthly,6.02,23452875.0,46.41,Rural, 31-08-2020, M,14.87,33298644,47.48,East,22.9868,87.855
West Bengal, 31-05-2019, Monthly,6.02,23452875.0,46.41,Rural, 30-09-2020, M,9.35,35707239,47.73,East,22.9868,87.855
West Bengal, 31-05-2019, Monthly,6.02,23452875.0,46.41,Rural, 31-10-2020, M,9.98,33962549,45.63,East,22.9868,87.855
West Bengal, 30-06-2019, Monthly,5.85,25543465.0,50.36,Rural, 31-01-2020, M,6.94,35820789,47.35,East,22.9868,87.855
West Bengal, 30-06-2019, Monthly,5.85,25543465.0,50.36,Rural, 29-02-2020, M,4.92,36964178,47.74,East,22.9868,87.855
West Bengal, 30-06-2019, Monthly,5.85,25543465.0,50.36,Rural, 31-03-2020, M,6.92,35903917,47.27,East,22.9868,87.855
West Bengal, 30-06-2019, Monthly,5.85,25543465.0,50.36,Rural, 30-04-2020, M,17.41,26938836,39.9,East,22.9868,87.855
